,fsym_id,Implosion_Start_Date,Implosion_End_Date
4912,GW0T8S-R,,
4913,H6SBN1-R,,
4914,HJMSZG-R,,
4915,JDB6JG-R,,
4916,K8YWXY-R,,
4917,KCH56D-R,,
4918,KG1WWV-R,,
4919,KPNY3D-R,,
4920,KT0S0Q-R,,
4921,L6H03N-R,,
4922,L7LQB7-R,,
4923,LJKZ0C-R,,
4924,M0N43X-R,,
4925,MNWYCZ-R,,
4926,MXWFD7-R,,
4927,NDMDZ3-R,2001-03-30,2010-02-05
4928,P6GXH6-R,2001-03-30,2002-12-06
4929,PPC1ZZ-R,,
4930,PS9WCD-R,,
4931,Q2PQV3-R,,
4932,QKM916-R,,
4933,QQ5CCW-R,,
4934,RHZDVB-R,,
4935,S5RDG2-R,,
4936,SD80X6-R,,
4937,T5663F-R,,
4938,TNHPG3-R,,
4939,TWRQ8Y-R,,
4940,V3MJ3M-R,,
4941,WV65C3-R,,
4942,B5PGKM-R,,
4943,D50TX0-R,,
4944,F4QJMS-R,,
4945,FB51FB-R,,
4946,G2J7R2-R,,
4947,G6KV4T-R,,
4948,GGK931-R,2011-08-26,2018-01-01
4949,GQQQL0-R,,
4950,GTZS5Q-R,,
4951,H5K33K-R,,
4952,H7CB76-R,,
4953,H968PH-R,,
4954,HNZ7MW-R,,
4955,J5L9R1-R,,
4956,JYS0GH-R,,
4957,KB2L2H-R,,
4958,KNJZSY-R,2008-12-19,2011-07-29
4959,KRTF84-R,,
4960,L31SJZ-R,2015-10-23,2017-09-15
4961,L7HMFB-R,2001-01-26,2003-07-04
4962,LTSZS1-R,,
4963,M18NMH-R,,
4964,M8DQWL-R,,
4965,MH2MGR-R,,
4966,MPWR3W-R,,
4967,NFRWMD-R,,
4968,P3HZF6-R,,
4969,P8M80G-R,,
4970,PJNY6S-R,,
4971,QLGSL2-R,,
4972,QR97MB-R,,
4973,QVJZRW-R,,
4974,QXGWCG-R,,
4975,R3J43T-R,,
4976,RCNLMR-R,,
4977,RFPMVX-R,,
4978,RXLXJR-R,,
4979,S2Y603-R,,
4980,S5G3BZ-R,,
4981,SC2K1P-R,,
4982,V85FWW-R,,
4983,VK7116-R,,
4984,W7P4TN-R,,
4985,WGQYWR-R,,
4986,WW8GWC-R,,
4987,XD23BH-R,,
4988,B1VPDJ-R,,
4989,B3LPNG-R,,
4990,B870CB-R,,
4991,BM23N0-R,,
4992,BZNSC9-R,,
4993,CN325M-R,,
4994,DCSXL5-R,2001-11-16,2006-04-21
4995,DG3VSP-R,,
4996,DKJD1Q-R,,
4997,DLSNZL-R,,
4998,DPWJ91-R,,
4999,F15X5J-R,,
5000,FH4BZD-R,,
5001,FZSQDM-R,,
5002,G56P3M-R,,
5003,G5PZ5W-R,,
5004,GQ2KCB-R,,
5005,GSQY38-R,,
5006,GY762B-R,,
5007,H1JSRM-R,,
5008,H4CGVS-R,,
5009,HCXXRK-R,,
5010,HKRSQ9-R,,
5011,J8GD00-R,,
5012,JCNM95-R,,
5013,JJ3Q47-R,,
5014,JNYJHG-R,,
5015,JQZ00G-R,,
5016,KHSMRN-R,,
5017,KMDKS7-R,,
5018,KXSJG1-R,,
5019,M2L2B1-R,,
5020,M745FG-R,,
5021,MCXKFQ-R,,
5022,MWD9DY-R,,
5023,NCBJXP-R,,
5024,PB0W6D-R,,
5025,PVBYXV-R,,
5026,PXZB7B-R,,
5027,PZ214L-R,,
5028,Q67PK9-R,,
5029,Q6T5F7-R,,
5030,QBNV40-R,2001-06-15,2003-07-11
5031,QL1S47-R,,
5032,QXTGKD-R,,
5033,RSK699-R,,
5034,RV17ZC-R,,
5035,S6NYJH-R,,
5036,SH9K90-R,,
5037,SR1VGD-R,,
5038,T3WDZT-R,,
5039,T59QVR-R,,
5040,TMS7HX-R,,
5041,TMZ6N8-R,,
5042,TQX6R6-R,,
5043,TSSFCF-R,,
5044,TTDQ0D-R,,
5045,V58R62-R,,
5046,VPCC50-R,,
5047,VT6261-R,,
5048,W2Q302-R,,
5049,W4G3SJ-R,,
5050,XKXXGH-R,,
5051,BNRGJ5-R,,
5052,BX2NQ8-R,,
5053,C8WJMR-R,,
5054,C9PB03-R,,
5055,CPWGB3-R,,
5056,D93Q8G-R,,
5057,G9S89N-R,,
5058,GDBSFR-R,,
5059,GGPVTB-R,,
5060,GQH2WQ-R,,
5061,GTW07F-R,,
5062,GY928Q-R,,
5063,HQ7BZB-R,,
5064,JMHYW0-R,,
5065,JMMB95-R,,
5066,JX5MNJ-R,2022-01-14,2023-09-01
5067,K2M61M-R,,
5068,KSN1CF-R,,
5069,KT3BNW-R,,
5070,L0TLL1-R,,
5071,LLXZ7W-R,,
5072,MLKJND-R,,
5073,N2Z8TR-R,,
5074,N3BK66-R,,
5075,NDK5Q0-R,,
5076,NDKXM6-R,,
5077,NYRKH2-R,,
5078,P9BWK2-R,,
5079,PC4QP3-R,,
5080,PSQTT9-R,,
5081,Q1QBWL-R,,
5082,Q67QMB-R,,
5083,QZ60VG-R,,
5084,RQTKGF-R,,
5085,S25JMN-R,,
5086,S38RXS-R,,
5087,SFFRPD-R,,
5088,SR9VGN-R,,
5089,TSBDRD-R,,
5090,TSDD90-R,,
5091,V3Q5PM-R,,
5092,V4WV3J-R,,
5093,V9BHZ0-R,,
5094,VFYHCX-R,,
5095,VHY8L8-R,,
5096,VS1X41-R,,
5097,VZY0Q5-R,,
5098,W00D38-R,,
5099,WFM18Z-R,,
5100,X1S4CJ-R,,
5101,XNM3N2-R,,
5102,B06HD3-R,,
5103,BHY05M-R,,
5104,BNBDZ8-R,,
5105,C36S4J-R,,
5106,C7LKC6-R,,
5107,CSR73X-R,,
5108,DCY8X8-R,,
5109,F9GRFZ-R,,
5110,FM2WSH-R,,
5111,FVCFKS-R,,
5112,FZY2QQ-R,,
5113,GVQXKP-R,,
5114,H8NQRL-R,,
5115,HDPP70-R,,
5116,HRDXQN-R,,
5117,J8XSBD-R,,
5118,JGX3FZ-R,2016-12-16,2022-05-06
5119,K36637-R,,
5120,KRQ3Z1-R,,
5121,KZJPGL-R,,
5122,L6LK9D-R,,
5123,LGDF5Z-R,,
5124,LSJK9S-R,,
5125,MDS55P-R,,
5126,MSZ7MW-R,,
5127,MWRCJB-R,,
5128,P1WSDT-R,,
5129,P206Z1-R,,
5130,PKCPQ6-R,,
5131,PVYQH7-R,,
5132,Q2XGTK-R,,
5133,Q3TRMZ-R,,
5134,Q66C01-R,,
5135,QTN3LQ-R,,
5136,RKQD17-R,,
5137,RNS6S3-R,,
5138,S4HK3C-R,,
5139,SHSSZY-R,2001-03-16,2011-07-22
5140,SQFW0B-R,,
5141,TBXPN0-R,,
5142,VS1SJK-R,,
5143,VT5MBM-R,,
5144,W6ZW3K-R,,
5145,BQVD1T-R,,
5146,CB30VN-R,,
5147,CHLPBT-R,,
5148,D0JBW3-R,,
5149,D3X1KC-R,,
5150,DLRTBS-R,,
5151,DS7NJF-R,,
5152,DVTW8G-R,,
5153,DXNGKY-R,,
5154,DY02TX-R,,
5155,DZ1P4N-R,,
5156,F3PM46-R,,
5157,F86GWG-R,,
5158,FT3QRG-R,,
5159,G6QYXM-R,,
5160,G9ZXGC-R,,
5161,GN6KCJ-R,,
5162,GW0FKF-R,,
5163,HTPSX5-R,,
5164,J9CD62-R,,
5165,JG0HS1-R,,
5166,JPTF52-R,,
5167,JVC8T8-R,,
5168,K4DPMF-R,,
5169,K967YV-R,,
5170,KMNC74-R,,
5171,KVSG0R-R,,
5172,KX2Z9S-R,,
5173,KXBRXV-R,,
5174,KXF4G2-R,2008-02-22,2013-10-25
5175,LP2WWP-R,,
5176,LY1Y2K-R,,
5177,M79PZN-R,,
5178,MXPPFV-R,,
5179,NBP79R-R,,
5180,NHN3Q2-R,,
5181,NKBQJY-R,,
5182,NPWN51-R,,
5183,NXHX89-R,,
5184,Q0B6WC-R,,
5185,Q4DK25-R,,
5186,Q630MX-R,,
5187,Q7Z674-R,,
5188,QBSDYC-R,,
5189,QCWXCC-R,,
5190,QG1FM5-R,,
5191,QLR2CV-R,,
5192,QR8LCQ-R,,
5193,R9SBSB-R,,
5194,RPSRYQ-R,,
5195,RQXYYM-R,2001-09-07,2021-02-12
5196,RZW5JP-R,,
5197,S26JJL-R,,
5198,S86WM4-R,,
5199,SW9RY2-R,,
5200,TGB913-R,,
5201,TV5Q26-R,,
5202,V84TBY-R,,
5203,VKHGSS-R,,
5204,VR4KR3-R,,
5205,W8JJ7J-R,,
5206,WKLQPK-R,,
5207,WYDBH5-R,2001-06-15,2004-04-02
5208,XP6H5T-R,,
5209,B5XDT4-R,,
5210,BK136M-R,,
5211,BX3XZ9-R,,
5212,BYWJBS-R,,
5213,CY5XR4-R,,
5214,D64GZJ-R,,
5215,D8FC51-R,2013-09-20,2015-07-24
5216,DBNWS9-R,,
5217,DTL3G6-R,,
5218,F2KBX4-R,,
5219,FDPZ6N-R,,
5220,G015MM-R,,
5221,GW5Z3M-R,,
5222,H3K7W7-R,,
5223,HCY8DW-R,,
5224,HMVZ0G-R,,
5225,HZDTJB-R,,
5226,J04CYX-R,,
5227,J2MW73-R,,
5228,JQYRK7-R,,
5229,JVGHZ9-R,,
5230,K5N85M-R,,
5231,KRPZPX-R,,
5232,KVXMSG-R,,
5233,LC1GL2-R,,
5234,LGGJ5Y-R,,
5235,M3KZTL-R,,
5236,M4KVD8-R,,
5237,M634BD-R,,
5238,MKLTXF-R,,
5239,MPY1R7-R,,
5240,P03NTM-R,,
5241,P36M94-R,,
5242,P6LY4Z-R,,
5243,RBZJQ7-R,,
5244,RK8PP4-R,,
5245,SB5JRJ-R,,
5246,T0JT4B-R,,
5247,V2MQCQ-R,,
5248,VGJCQY-R,,
5249,VK9WGW-R,,
5250,WFPJPZ-R,,
5251,WZM3JM-R,,
5252,XJPSRQ-R,2001-05-18,2003-11-14
5253,XMYTFJ-R,,
5254,BLMJWD-R,,
5255,C0FH21-R,2016-10-07,2023-11-01
5256,C7BN8S-R,,
5257,CGNVBR-R,,
5258,CJVSYJ-R,,
5259,DLVY9Q-R,,
5260,DQZWBT-R,,
5261,DRS2QR-R,,
5262,DSXPK2-R,,
5263,DWWJK3-R,,
5264,DZDMWS-R,,
5265,F8MM61-R,,
5266,FJ9QBJ-R,,
5267,FM6QZZ-R,,
5268,FXJ92J-R,,
5269,GFJC62-R,,
5270,GL1TC5-R,,
5271,H48HG8-R,,
5272,H535XV-R,,
5273,J5LKGJ-R,,
5274,JM6K9K-R,,
5275,KMD055-R,,
5276,KZPB9Y-R,,
5277,L2Z4HH-R,,
5278,LCHQNB-R,,
5279,LQ1Z7X-R,,
5280,LVVPK4-R,,
5281,M8CKNH-R,,
5282,N4GL46-R,,
5283,NTNXV3-R,,
5284,NV7K28-R,,
5285,P6PL6G-R,,
5286,PQC8J8-R,,
5287,QHC39G-R,,
5288,R736BF-R,,
5289,RH0P4F-R,,
5290,RVWXVD-R,,
5291,RWHBWL-R,,
5292,RZQS4K-R,,
5293,TF0G4S-R,,
5294,TR12VK-R,,
5295,TTJQP5-R,,
5296,TWXG9C-R,,
5297,TZ0CBJ-R,,
5298,V06M47-R,,
5299,VTBNZC-R,,
5300,VYW718-R,,
5301,W9KQY0-R,,
5302,WFMVVR-R,,
5303,WLYWVW-R,,
5304,WS7BRF-R,,
5305,X2WTJ2-R,,
5306,BR5W5S-R,,
5307,BRV630-R,,
5308,CGGG4R-R,,
5309,D1P43P-R,,
5310,D4ZNNX-R,,
5311,DJC2TN-R,,
5312,DKTB77-R,,
5313,DM5DLV-R,,
5314,DMVXHX-R,,
5315,DXQ96T-R,,
5316,FH0TZT-R,,
5317,FQZF97-R,,
5318,FXM5WJ-R,,
5319,GM75F0-R,,
5320,H0PWZY-R,,
5321,HKY1WC-R,,
5322,J1LJJR-R,,
5323,JBM0L1-R,,
5324,JPTSWF-R,,
5325,KFJR2P-R,,
5326,KJZ9Q2-R,,
5327,LSK177-R,,
5328,MCBV0G-R,,
5329,MH3J5L-R,,
5330,MJ67WM-R,,
5331,MML459-R,,
5332,MNSTF1-R,,
5333,MNXF9F-R,,
5334,NFMH78-R,,
5335,NV63ZK-R,,
5336,PFDHRL-R,,
5337,PQLF4Z-R,,
5338,Q6TDQ9-R,,
5339,QKGGVP-R,,
5340,RJ71JM-R,,
5341,RNP1M0-R,,
5342,S254X9-R,,
5343,SJY281-R,,
5344,SQLWL1-R,,
5345,SRKXHW-R,,
5346,T5PN2F-R,,
5347,T89H9B-R,,
5348,TBS2VP-R,,
5349,TLPTJ9-R,,
5350,TR0HGR-R,,
5351,TRDZ8G-R,2001-01-26,2015-12-25
5352,TWY7T3-R,,
5353,V5YX5K-R,,
5354,VFV0RN-R,,
5355,VFYKHZ-R,,
5356,VGXZ44-R,,
5357,VW1K27-R,,
5358,WB8BX1-R,,
5359,B314TM-R,,
5360,BXD7V3-R,,
5361,BYSX76-R,,
5362,BZSVMM-R,,
5363,C2RF09-R,,
5364,CQ1XR7-R,,
5365,D1LNDC-R,,
5366,DG27Q5-R,,
5367,DJ9Q6C-R,,
5368,F4RSDB-R,,
5369,F725KB-R,,
5370,FLS8PQ-R,,
5371,FPV756-R,,
5372,FV7NC7-R,,
5373,G8VM47-R,,
5374,G900JC-R,,
5375,GZFZSF-R,,
5376,H324PP-R,,
5377,H3N20N-R,,
5378,HC2M2C-R,,
5379,HF5W13-R,,
5380,JMPXBQ-R,,
5381,JXPXBF-R,,
5382,K820RS-R,,
5383,LJMMLB-R,,
5384,M9F2T4-R,2016-08-05,2021-09-24
5385,M9JF58-R,,
5386,MXQWQZ-R,,
5387,N06JXX-R,,
5388,NC6Y9K-R,,
5389,P373N0-R,,
5390,PZ8Z3V-R,,
5391,R030R7-R,,
5392,R0BC3H-R,,
5393,R93DVP-R,,
5394,SL1CP7-R,,
5395,SL3ZYZ-R,,
5396,TFBQ6X-R,,
5397,TPPFNQ-R,2021-01-22,2022-12-09
5398,V6BN77-R,,
5399,VG2026-R,,
5400,VMNDSY-R,,
5401,VQYGFQ-R,,
5402,W92G95-R,,
5403,WJW66X-R,,
5404,X2NK9X-R,,
5405,BV8T0P-R,,
5406,C4XBN3-R,,
5407,D2CG0Y-R,,
5408,D2ZJ8Q-R,,
5409,DKMPBT-R,,
5410,DS7MLJ-R,,
5411,F6YYD9-R,,
5412,F8VW4Z-R,,
5413,FL66M4-R,,
5414,G49K2V-R,,
5415,JPVNJ7-R,,
5416,KRQTDT-R,,
5417,L0B4R5-R,,
5418,LKST5W-R,,
5419,MNK886-R,,
5420,MPWS5X-R,,
5421,MYM6G7-R,,
5422,N0X127-R,,
5423,N362DR-R,,
5424,NB8VL0-R,,
5425,PBY6H7-R,,
5426,PLXP77-R,,
5427,PTS5HN-R,,
5428,Q5P392-R,,
5429,Q777TZ-R,,
5430,QS93H9-R,,
5431,RTGJYH-R,,
5432,SBF04P-R,,
5433,SCWF3N-R,,
5434,SPG16D-R,,
5435,T7CLNP-R,,
5436,V6HSWX-R,,
5437,V8549L-R,,
5438,VJ0NT5-R,,
5439,VNMG34-R,,
5440,W37M8B-R,,
5441,W56YM8-R,,
5442,WL1GCY-R,,
5443,X8B84J-R,,
5444,XLT8N5-R,,
5445,XMYYZY-R,,
5446,XQ65QM-R,,
5447,B21HN4-R,,
5448,B9F5JH-R,,
5449,C37NVC-R,,
5450,C5P72D-R,,
5451,D0G1GY-R,,
5452,DF8GV9-R,,
5453,DKMWR0-R,,
5454,F2DP2V-R,,
5455,F82PNX-R,,
5456,F9CCB4-R,,
5457,FG80YV-R,,
5458,FJ0FBJ-R,,
5459,FQZW4N-R,,
5460,G5ZW46-R,,
5461,HF276T-R,2015-05-29,2021-07-02
5462,HKQY2H-R,,
5463,HSFQSX-R,,
5464,JPTG73-R,,
5465,K1FPJG-R,2021-12-03,2023-10-13
5466,KFJQF1-R,,
5467,L6F9DL-R,,
5468,LVT8KJ-R,,
5469,LXDS77-R,,
5470,N1BDJR-R,,
5471,N6QZ84-R,,
5472,PLSJPQ-R,,
5473,PVX6LT-R,,
5474,PW0YG1-R,,
5475,PWQYNY-R,,
5476,PZB38X-R,,
5477,Q0FGV5-R,,
5478,RFT7R9-R,,
5479,RZSFLD-R,,
5480,S5DRFC-R,,
5481,SGHXYJ-R,,
5482,SRJV1G-R,,
5483,T0MVJS-R,2006-06-02,2022-10-07
5484,TCKM02-R,,
5485,TRCHG2-R,,
5486,VR1NJQ-R,,
5487,VV9692-R,,
5488,VV9FR9-R,,
5489,VZZMNK-R,,
5490,W5NNCR-R,,
5491,WBJT64-R,,
5492,WG5CLH-R,,
5493,WPJ0HW-R,,
5494,WQJQD1-R,,
5495,X58M8B-R,,
5496,B12HXG-R,,
5497,B19F2Y-R,,
5498,B9WVMC-R,,
5499,BJ41RB-R,,
5500,BZTY64-R,,
5501,CBC189-R,,
5502,CP9DDP-R,,
5503,CTXH8Y-R,,
5504,DV4LYR-R,,
5505,FCC5GD-R,,
5506,FK9YMK-R,,
5507,FVDFGQ-R,,
5508,GZK24T-R,,
5509,H5FBSW-R,,
5510,HBXJX3-R,,
5511,HW0HNH-R,,
5512,JXS2GG-R,,
5513,K00458-R,,
5514,KC6WDM-R,,
5515,KD20MJ-R,,
5516,KDH8JL-R,2008-10-31,2011-11-03
5517,KQLVLW-R,,
5518,L59PWL-R,,
5519,LC1BP9-R,,
5520,MYTZRZ-R,,
5521,N36LSM-R,,
5522,N91RY8-R,,
5523,NDHFCC-R,,
5524,NFPY5V-R,,
5525,NK9QR3-R,,
5526,PN8LFV-R,,
5527,Q8J96K-R,,
5528,QH6F7Y-R,,
5529,QJJWWD-R,,
5530,R8DGSW-R,,
5531,RH00WT-R,,
5532,T353T7-R,,
5533,T5S1JK-R,,
5534,TSHPL3-R,,
5535,V9D88M-R,,
5536,VG2BQJ-R,,
5537,VH2NL1-R,,
5538,VHGHDD-R,,
5539,VJSW63-R,,
5540,WM9216-R,,
5541,BQTMM3-R,,
5542,BV8JHF-R,,
5543,CK2BY5-R,,
5544,CP7KWY-R,,
5545,CWS7PD-R,,
5546,D7LJD9-R,,
5547,G107ZV-R,,
5548,GQJF2M-R,,
5549,GYKFBP-R,,
5550,H15WR5-R,,
5551,H1QMHQ-R,,
5552,H7F0DR-R,,
5553,HY2T5Q-R,,
5554,K24Q4R-R,,
5555,LKVW3T-R,,
5556,LLY5N2-R,,
5557,LQDQS0-R,,
5558,LR40N9-R,,
5559,LRGC8X-R,,
5560,M506MK-R,,
5561,M74H0R-R,2001-02-16,2022-11-11
5562,MR4BR3-R,,
5563,MTFD7S-R,,
5564,MXQXY4-R,,
5565,NB604B-R,,
5566,P1X105-R,,
5567,P8P86Q-R,,
5568,PTRY1F-R,,
5569,PTXLYT-R,,
5570,Q0N2KH-R,,
5571,Q89T6V-R,,
5572,QBPX94-R,,
5573,QC161Y-R,,
5574,QQY1J2-R,,
5575,QV31TF-R,,
5576,QWV38J-R,,
5577,R16YC0-R,,
5578,RV6V87-R,,
5579,S7CH36-R,,
5580,SM0Z0Y-R,,
5581,SX83SH-R,,
5582,T0JK7P-R,,
5583,T2X0BM-R,,
5584,TBWW27-R,,
5585,TPRV3V-R,,
5586,VBCQMG-R,,
5587,WC77JQ-R,,
5588,WCBS91-R,,
5589,WCF72G-R,,
5590,WX8151-R,,
5591,WZNJ6Y-R,,
5592,WZQZY8-R,,
5593,XL8Z1C-R,,
5594,B4QJGJ-R,,
5595,BBV5Q1-R,,
5596,C5FVXC-R,,
5597,C654SN-R,,
5598,CL0C15-R,,
5599,CPD9YD-R,2002-03-22,2005-06-10
5600,CRQBYM-R,,
5601,D8JQL6-R,,
5602,DG3G09-R,,
5603,DHBW9C-R,,
5604,DHZQD7-R,,
5605,DVMQKQ-R,,
5606,DY8QG5-R,,
5607,F6W4F1-R,,
5608,F9V3Q7-R,,
5609,FC4LY7-R,,
5610,FGT7NW-R,,
5611,FPNZ48-R,,
5612,FPP8QK-R,,
5613,G25L8Y-R,,
5614,G9LVM6-R,,
5615,H3LG5C-R,,
5616,H9XNHM-R,,
5617,HBRVB2-R,,
5618,HWTFC1-R,,
5619,J8B6JL-R,,
5620,JJ3Q8C-R,,
5621,KBVRKK-R,,
5622,KGRT1S-R,,
5623,KGS0FZ-R,2001-02-02,2022-07-08
5624,KHVD39-R,2008-11-14,2023-11-01
5625,LBNFBH-R,,
5626,LBTQ9B-R,,
5627,LY5GDG-R,2016-09-23,2021-04-23
5628,NQ7BQ7-R,,
5629,NQLBD8-R,,
5630,P6FHDH-R,,
5631,P7LQWW-R,,
5632,PLFZKT-R,,
5633,PMDBLD-R,,
5634,Q6CGRV-R,,
5635,QH68ZT-R,,
5636,QH8Z3B-R,,
5637,QL66LD-R,,
5638,RK8Z6D-R,,
5639,RMJTDY-R,,
5640,RQ6NNY-R,,
5641,RVBG4M-R,,
5642,SHNSB5-R,,
5643,SPBLN5-R,,
5644,VH24GF-R,,
5645,VNSZNB-R,,
5646,VVGRX9-R,,
5647,W4DHV4-R,,
5648,WL0ZGH-R,,
5649,WMSKQW-R,,
5650,WP06RF-R,,
5651,WYJT0C-R,,
5652,B0CXCV-R,2019-09-06,2023-01-20
5653,B2DYZC-R,,
5654,B8J2Y3-R,,
5655,BFS6SY-R,,
5656,BN2WBY-R,,
5657,DGPFGB-R,,
5658,DLVX7P-R,,
5659,F4YK0C-R,,
5660,FYRM5H-R,,
5661,GC5HM2-R,,
5662,H8HX5P-R,,
5663,J2713F-R,,
5664,J3SLBM-R,,
5665,JHL0V3-R,,
5666,JSR2FJ-R,,
5667,KQQSCV-R,,
5668,L5G02M-R,,
5669,M60SW6-R,,
5670,MDK7GP-R,,
5671,MLH7XW-R,,
5672,MWT843-R,,
5673,NJG3QW-R,,
5674,NMF752-R,,
5675,NTW2FR-R,,
5676,NYCV86-R,,
5677,P5GJMR-R,,
5678,PTVPZP-R,,
5679,Q1Z1PY-R,,
5680,Q3W004-R,,
5681,R5S9ZP-R,,
5682,R6ZJ1Q-R,2011-10-07,2013-09-13
5683,S3BMGJ-R,,
5684,SFHRH8-R,,
5685,SMJ6GM-R,,
5686,STN0BM-R,,
5687,T2ZH1Y-R,,
5688,T67DJN-R,,
5689,V2MTKT-R,,
5690,VPHN6X-R,,
5691,VZVVG0-R,,
5692,W4JSX1-R,,
5693,WFMZ1V-R,,
5694,WSVLBC-R,,
5695,X1ST5P-R,,
5696,X31HFG-R,,
5697,X9QZ45-R,,
5698,XR06QC-R,,
5699,B8X0TF-R,,
5700,BCJHVJ-R,,
5701,BLBHHS-R,,
5702,BLJFQ7-R,,
5703,BWHWNF-R,,
5704,CM74ZH-R,,
5705,CP8KFJ-R,,
5706,CR5GCD-R,,
5707,CZ9YK0-R,,
5708,D3VS89-R,,
5709,F1GLHF-R,2010-03-05,2021-09-17
5710,FV715N-R,,
5711,FWHLMS-R,,
5712,FXCW90-R,,
5713,G0XWGM-R,,
5714,G90ZC8-R,,
5715,GFVWNB-R,,
5716,HWPBJ5-R,,
5717,J5WSPT-R,,
5718,JBJQ5W-R,,
5719,JLF276-R,,
5720,JPXZZF-R,,
5721,KM8XKK-R,,
5722,L8R83L-R,,
5723,LM04K2-R,,
5724,LN3M48-R,,
5725,LQD0DB-R,,
5726,LWRB71-R,,
5727,M76XP1-R,,
5728,MCWCV8-R,,
5729,MDJCPR-R,,
5730,MMKCQL-R,,
5731,N70XGP-R,,
5732,NKZS98-R,,
5733,NMFR0F-R,,
5734,NT80C4-R,,
5735,PD4QYB-R,,
5736,PFHV3Q-R,,
5737,PJ97D9-R,,
5738,PPWBJR-R,,
5739,QNYXPG-R,,
5740,RK41TS-R,,
5741,S8ZPBT-R,,
5742,SHNDLT-R,,
5743,SW2SHD-R,,
5744,SY8V98-R,,
5745,TF0ST3-R,,
5746,TNRS0V-R,,
5747,V1HJ7P-R,,
5748,V6NWBF-R,,
5749,V8864G-R,,
5750,VS6FCX-R,,
5751,W415BM-R,,
5752,XFH2ZJ-R,,
5753,XN4WDM-R,,
5754,B7N28M-R,,
5755,B8374S-R,,
5756,BT4P4V-R,,
5757,CKHCJ4-R,,
5758,CL0BQW-R,,
5759,CRPCG2-R,,
5760,CZP27Y-R,,
5761,DDZG8G-R,,
5762,DMXHD8-R,,
5763,DWVW9H-R,,
5764,F4MSF7-R,,
5765,F5CRZJ-R,,
5766,FDMQN8-R,,
5767,FT7SH8-R,,
5768,FYSZSS-R,,
5769,GSR8RL-R,,
5770,JCQB07-R,2012-02-10,2014-02-28
5771,JSDB2L-R,,
5772,K8ZB0M-R,,
5773,KDCPQ7-R,,
5774,L1SXDH-R,2004-03-12,2005-11-04
5775,L5BZ9S-R,2001-08-10,2008-09-26
5776,L5CRYN-R,,
5777,L9R99Q-R,,
5778,LRJYZ2-R,,
5779,M031T4-R,,
5780,MBMXVJ-R,,
5781,MJ6XSW-R,,
5782,MYQX4B-R,,
5783,NCFGHF-R,,
5784,NCGRZN-R,,
5785,NK0GFS-R,,
5786,P2QYPR-R,,
5787,QHBBQM-R,,
5788,QMY17X-R,,
5789,QQXYG3-R,,
5790,R17JVY-R,,
5791,RBKNXX-R,,
5792,RK7LL3-R,,
5793,SL4T7G-R,,
5794,SSVQSL-R,,
5795,TC63BK-R,,
5796,TL92RW-R,,
5797,V3M7LC-R,,
5798,VR1F2H-R,,
5799,W7SP9Q-R,,
5800,W94CFG-R,,
5801,WGM9KZ-R,2018-09-21,2022-04-22
5802,WHM86M-R,,
5803,WJYPGR-R,,
5804,WM5BXP-R,,
5805,WVL7XZ-R,,
5806,XF8HPM-R,,
5807,XNMT3W-R,,
5808,XQG69F-R,,
5809,B871FC-R,,
5810,BB81LH-R,2004-06-18,2012-02-03
5811,BCM03C-R,,
5812,BK8L49-R,,
5813,BSZQL2-R,,
5814,BT2VK0-R,,
5815,BV3Q9X-R,,
5816,BV95R1-R,,
5817,C4BHC3-R,,
5818,C7S7Z9-R,,
5819,CSFJSZ-R,,
5820,D5QJJM-R,,
5821,D78542-R,,
5822,DMSGQH-R,,
5823,DTKCYD-R,,
5824,DVLVWW-R,,
5825,F3JF7B-R,,
5826,FK8CM2-R,,
5827,FVBFNV-R,,
5828,FWBZVG-R,,
5829,GL07LY-R,,
5830,GMPK6W-R,,
5831,GP4RPK-R,,
5832,HF9TKT-R,,
5833,HRLHWD-R,,
5834,HX21LX-R,,
5835,HZ7X0L-R,,
5836,JWMV8D-R,,
5837,K044V1-R,,
5838,K5N97N-R,,
5839,KMTTSD-R,,
5840,KPMGNC-R,,
5841,KSRCG9-R,,
5842,L8WBXF-R,,
5843,LD5BVK-R,,
5844,MG0VMN-R,,
5845,NDZQ4B-R,,
5846,NWGBTD-R,,
5847,PRN3MS-R,,
5848,PZ2SC2-R,,
5849,QDX24Z-R,,
5850,QF9K6Y-R,,
5851,QTPDB6-R,,
5852,R2D6J1-R,,
5853,S7L9WC-R,,
5854,SPBJJ3-R,,
5855,SXS4LS-R,,
5856,T2SQ1J-R,,
5857,T2XKD4-R,,
5858,TBZQHX-R,,
5859,TP3GXC-R,,
5860,TW08Y9-R,,
5861,TYYGQR-R,,
5862,V41MSL-R,,
5863,V60ZP1-R,,
5864,VMHGHF-R,,
5865,VVKNF0-R,,
5866,W1X01F-R,,
5867,WQFRQ7-R,,
5868,WYG3CB-R,,
5869,X8L6YM-R,,
5870,XGFDHN-R,,
5871,XH3259-R,,
5872,XP9QBV-R,,
5873,B29NP8-R,,
5874,B3C712-R,,
5875,BB6RRX-R,,
5876,BM31T8-R,,
5877,BQ303J-R,,
5878,C6143W-R,,
5879,CJVKH9-R,,
5880,D9RT6Y-R,,
5881,DBD2GJ-R,,
5882,DSBCFQ-R,,
5883,F87684-R,,
5884,FK7P9F-R,,
5885,FKZG35-R,,
5886,FL2M00-R,,
